province	khum
province	បន្ទាយមានជ័យ
province	បាត់ដំបង
province	កំពង់ចាម
province	កំពង់ឆ្នាំង
province	កំពង់ស្ពឺ
province	កំពង់ធំ
province	កំពត
province	កណ្ដាល
province	កោះកុង
province	ក្រចេះ
province	មណ្ឌលគិរី
province	ភ្នំពេញ
province	ព្រះវិហារ
province	ព្រៃវែង
province	ពោធិ៍សាត់
province	រតនគិរី
province	សៀមរាប
province	ព្រះសីហនុ
province	ស្ទឹងត្រែង
province	ស្វាយរៀង
province	តាកែវ
province	ឧត្តរមានជ័យ
province	កែប
province	ប៉ៃលិន
province	ត្បូងឃ្មុំ
